path,corpus_family,bytes,size_gib,start_seed,end_seed,seed_count,inferred_decl_policy,inspected,game_count,decision_count,decl_counts_json,sample_counts_json,schema,has_bid_value,bid_values_json,has_oracle_softmax_per_seat,has_legal_mask_per_seat,has_voids_per_seat,blob_keys_json,game_attrs_json,decision_attrs_json,load_seconds
gus/data/corpus_train_chunk_8800-8899.pt,legacy_seed_mod_decl,1255965213,1.1697,8800,8899,100,decl_id = seed % 10,True,100,2800,"{""0"": 10, ""1"": 10, ""2"": 10, ""3"": 10, ""4"": 10, ""5"": 10, ""6"": 10, ""7"": 10, ""8"": 10, ""9"": 10}","{""800"": 200, ""3200"": 400, ""4000"": 1200, ""4800"": 900, ""5600"": 100}",legacy,False,{},False,False,False,"[""adaptive"", ""adaptive_config"", ""checkpoint"", ""decl_ids"", ""enumerate"", ""n_decl_per_seed"", ""n_seeds"", ""posterior"", ""results"", ""seeds"", ""start_seed""]","[""decisions"", ""decl_id"", ""hands""]","[""action_taken"", ""converged"", ""e_q"", ""e_q_pdf"", ""e_q_var"", ""ess"", ""exploration_mode"", ""greedy_action"", ""legal_mask"", ""max_w"", ""n_samples"", ""player"", ""q_gap"", ""q_per_world"", ""u_max"", ""u_mean"", ""world_hands""]",0.258
gus/data/corpus_train_chunk_8900-8999.pt,legacy_seed_mod_decl,1184285149,1.103,8900,8999,100,decl_id = seed % 10,True,100,2800,"{""0"": 10, ""1"": 10, ""2"": 10, ""3"": 10, ""4"": 10, ""5"": 10, ""6"": 10, ""7"": 10, ""8"": 10, ""9"": 10}","{""800"": 200, ""2400"": 300, ""3200"": 500, ""4000"": 1100, ""4800"": 400, ""5600"": 300}",legacy,False,{},False,False,False,"[""adaptive"", ""adaptive_config"", ""checkpoint"", ""decl_ids"", ""enumerate"", ""n_decl_per_seed"", ""n_seeds"", ""posterior"", ""results"", ""seeds"", ""start_seed""]","[""decisions"", ""decl_id"", ""hands""]","[""action_taken"", ""converged"", ""e_q"", ""e_q_pdf"", ""e_q_var"", ""ess"", ""exploration_mode"", ""greedy_action"", ""legal_mask"", ""max_w"", ""n_samples"", ""player"", ""q_gap"", ""q_per_world"", ""u_max"", ""u_mean"", ""world_hands""]",0.248
gus/data/corpus_train_chunk_900-999.pt,legacy_seed_mod_decl,1184262369,1.1029,900,999,100,decl_id = seed % 10,True,100,2800,"{""0"": 10, ""1"": 10, ""2"": 10, ""3"": 10, ""4"": 10, ""5"": 10, ""6"": 10, ""7"": 10, ""8"": 10, ""9"": 10}","{""800"": 200, ""2400"": 200, ""3200"": 500, ""4000"": 1200, ""4800"": 600, ""5600"": 100}",legacy,False,{},False,False,False,"[""adaptive"", ""adaptive_config"", ""checkpoint"", ""enumerate"", ""posterior"", ""results"", ""seeds""]","[""decisions"", ""decl_id"", ""hands""]","[""action_taken"", ""converged"", ""e_q"", ""e_q_pdf"", ""e_q_var"", ""ess"", ""exploration_mode"", ""greedy_action"", ""legal_mask"", ""max_w"", ""n_samples"", ""player"", ""q_gap"", ""q_per_world"", ""u_max"", ""u_mean"", ""world_hands""]",0.239
gus/data/corpus_train_chunk_9000-9099.pt,legacy_seed_mod_decl,1202205149,1.1196,9000,9099,100,decl_id = seed % 10,True,100,2800,"{""0"": 10, ""1"": 10, ""2"": 10, ""3"": 10, ""4"": 10, ""5"": 10, ""6"": 10, ""7"": 10, ""8"": 10, ""9"": 10}","{""800"": 200, ""1600"": 100, ""3200"": 500, ""4000"": 1200, ""4800"": 700, ""5600"": 100}",legacy,False,{},False,False,False,"[""adaptive"", ""adaptive_config"", ""checkpoint"", ""decl_ids"", ""enumerate"", ""n_decl_per_seed"", ""n_seeds"", ""posterior"", ""results"", ""seeds"", ""start_seed""]","[""decisions"", ""decl_id"", ""hands""]","[""action_taken"", ""converged"", ""e_q"", ""e_q_pdf"", ""e_q_var"", ""ess"", ""exploration_mode"", ""greedy_action"", ""legal_mask"", ""max_w"", ""n_samples"", ""player"", ""q_gap"", ""q_per_world"", ""u_max"", ""u_mean"", ""world_hands""]",0.254
gus/data/corpus_train_chunk_9100-9199.pt,legacy_seed_mod_decl,1148445149,1.0696,9100,9199,100,decl_id = seed % 10,True,100,2800,"{""0"": 10, ""1"": 10, ""2"": 10, ""3"": 10, ""4"": 10, ""5"": 10, ""6"": 10, ""7"": 10, ""8"": 10, ""9"": 10}","{""800"": 200, ""2400"": 300, ""3200"": 700, ""4000"": 900, ""4800"": 600, ""5600"": 100}",legacy,False,{},False,False,False,"[""adaptive"", ""adaptive_config"", ""checkpoint"", ""decl_ids"", ""enumerate"", ""n_decl_per_seed"", ""n_seeds"", ""posterior"", ""results"", ""seeds"", ""start_seed""]","[""decisions"", ""decl_id"", ""hands""]","[""action_taken"", ""converged"", ""e_q"", ""e_q_pdf"", ""e_q_var"", ""ess"", ""exploration_mode"", ""greedy_action"", ""legal_mask"", ""max_w"", ""n_samples"", ""player"", ""q_gap"", ""q_per_world"", ""u_max"", ""u_mean"", ""world_hands""]",0.234
gus/data/corpus_train_chunk_9200-9299.pt,legacy_seed_mod_decl,1130525149,1.0529,9200,9299,100,decl_id = seed % 10,True,100,2800,"{""0"": 10, ""1"": 10, ""2"": 10, ""3"": 10, ""4"": 10, ""5"": 10, ""6"": 10, ""7"": 10, ""8"": 10, ""9"": 10}","{""800"": 300, ""3200"": 800, ""4000"": 1200, ""4800"": 500}",legacy,False,{},False,False,False,"[""adaptive"", ""adaptive_config"", ""checkpoint"", ""decl_ids"", ""enumerate"", ""n_decl_per_seed"", ""n_seeds"", ""posterior"", ""results"", ""seeds"", ""start_seed""]","[""decisions"", ""decl_id"", ""hands""]","[""action_taken"", ""converged"", ""e_q"", ""e_q_pdf"", ""e_q_var"", ""ess"", ""exploration_mode"", ""greedy_action"", ""legal_mask"", ""max_w"", ""n_samples"", ""player"", ""q_gap"", ""q_per_world"", ""u_max"", ""u_mean"", ""world_hands""]",0.249
gus/data/corpus_train_chunk_9300-9399.pt,legacy_seed_mod_decl,1130525149,1.0529,9300,9399,100,decl_id = seed % 10,True,100,2800,"{""0"": 10, ""1"": 10, ""2"": 10, ""3"": 10, ""4"": 10, ""5"": 10, ""6"": 10, ""7"": 10, ""8"": 10, ""9"": 10}","{""800"": 200, ""2400"": 200, ""3200"": 800, ""4000"": 1200, ""4800"": 300, ""5600"": 100}",legacy,False,{},False,False,False,"[""adaptive"", ""adaptive_config"", ""checkpoint"", ""decl_ids"", ""enumerate"", ""n_decl_per_seed"", ""n_seeds"", ""posterior"", ""results"", ""seeds"", ""start_seed""]","[""decisions"", ""decl_id"", ""hands""]","[""action_taken"", ""converged"", ""e_q"", ""e_q_pdf"", ""e_q_var"", ""ess"", ""exploration_mode"", ""greedy_action"", ""legal_mask"", ""max_w"", ""n_samples"", ""player"", ""q_gap"", ""q_per_world"", ""u_max"", ""u_mean"", ""world_hands""]",0.229
gus/data/corpus_train_chunk_9400-9499.pt,legacy_seed_mod_decl,1157405149,1.0779,9400,9499,100,decl_id = seed % 10,True,100,2800,"{""0"": 10, ""1"": 10, ""2"": 10, ""3"": 10, ""4"": 10, ""5"": 10, ""6"": 10, ""7"": 10, ""8"": 10, ""9"": 10}","{""800"": 200, ""2400"": 300, ""3200"": 500, ""4000"": 1200, ""4800"": 500, ""5600"": 100}",legacy,False,{},False,False,False,"[""adaptive"", ""adaptive_config"", ""checkpoint"", ""decl_ids"", ""enumerate"", ""n_decl_per_seed"", ""n_seeds"", ""posterior"", ""results"", ""seeds"", ""start_seed""]","[""decisions"", ""decl_id"", ""hands""]","[""action_taken"", ""converged"", ""e_q"", ""e_q_pdf"", ""e_q_var"", ""ess"", ""exploration_mode"", ""greedy_action"", ""legal_mask"", ""max_w"", ""n_samples"", ""player"", ""q_gap"", ""q_per_world"", ""u_max"", ""u_mean"", ""world_hands""]",0.237
gus/data/corpus_train_chunk_9500-9599.pt,legacy_seed_mod_decl,1157405149,1.0779,9500,9599,100,decl_id = seed % 10,True,100,2800,"{""0"": 10, ""1"": 10, ""2"": 10, ""3"": 10, ""4"": 10, ""5"": 10, ""6"": 10, ""7"": 10, ""8"": 10, ""9"": 10}","{""800"": 200, ""2400"": 400, ""3200"": 300, ""4000"": 1300, ""4800"": 500, ""5600"": 100}",legacy,False,{},False,False,False,"[""adaptive"", ""adaptive_config"", ""checkpoint"", ""decl_ids"", ""enumerate"", ""n_decl_per_seed"", ""n_seeds"", ""posterior"", ""results"", ""seeds"", ""start_seed""]","[""decisions"", ""decl_id"", ""hands""]","[""action_taken"", ""converged"", ""e_q"", ""e_q_pdf"", ""e_q_var"", ""ess"", ""exploration_mode"", ""greedy_action"", ""legal_mask"", ""max_w"", ""n_samples"", ""player"", ""q_gap"", ""q_per_world"", ""u_max"", ""u_mean"", ""world_hands""]",0.24
gus/data/corpus_train_chunk_9600-9699.pt,legacy_seed_mod_decl,1220125149,1.1363,9600,9699,100,decl_id = seed % 10,True,100,2800,"{""0"": 10, ""1"": 10, ""2"": 10, ""3"": 10, ""4"": 10, ""5"": 10, ""6"": 10, ""7"": 10, ""8"": 10, ""9"": 10}","{""800"": 200, ""2400"": 300, ""3200"": 300, ""4000"": 900, ""4800"": 1000, ""5600"": 100}",legacy,False,{},False,False,False,"[""adaptive"", ""adaptive_config"", ""checkpoint"", ""decl_ids"", ""enumerate"", ""n_decl_per_seed"", ""n_seeds"", ""posterior"", ""results"", ""seeds"", ""start_seed""]","[""decisions"", ""decl_id"", ""hands""]","[""action_taken"", ""converged"", ""e_q"", ""e_q_pdf"", ""e_q_var"", ""ess"", ""exploration_mode"", ""greedy_action"", ""legal_mask"", ""max_w"", ""n_samples"", ""player"", ""q_gap"", ""q_per_world"", ""u_max"", ""u_mean"", ""world_hands""]",0.253
gus/data/corpus_train_chunk_9700-9799.pt,legacy_seed_mod_decl,1184285149,1.103,9700,9799,100,decl_id = seed % 10,True,100,2800,"{""0"": 10, ""1"": 10, ""2"": 10, ""3"": 10, ""4"": 10, ""5"": 10, ""6"": 10, ""7"": 10, ""8"": 10, ""9"": 10}","{""800"": 200, ""2400"": 300, ""3200"": 400, ""4000"": 1000, ""4800"": 900}",legacy,False,{},False,False,False,"[""adaptive"", ""adaptive_config"", ""checkpoint"", ""decl_ids"", ""enumerate"", ""n_decl_per_seed"", ""n_seeds"", ""posterior"", ""results"", ""seeds"", ""start_seed""]","[""decisions"", ""decl_id"", ""hands""]","[""action_taken"", ""converged"", ""e_q"", ""e_q_pdf"", ""e_q_var"", ""ess"", ""exploration_mode"", ""greedy_action"", ""legal_mask"", ""max_w"", ""n_samples"", ""player"", ""q_gap"", ""q_per_world"", ""u_max"", ""u_mean"", ""world_hands""]",0.232
gus/data/corpus_train_chunk_9800-9899.pt,legacy_seed_mod_decl,1139485149,1.0612,9800,9899,100,decl_id = seed % 10,True,100,2800,"{""0"": 10, ""1"": 10, ""2"": 10, ""3"": 10, ""4"": 10, ""5"": 10, ""6"": 10, ""7"": 10, ""8"": 10, ""9"": 10}","{""800"": 200, ""1600"": 100, ""2400"": 100, ""3200"": 700, ""4000"": 1200, ""4800"": 400, ""5600"": 100}",legacy,False,{},False,False,False,"[""adaptive"", ""adaptive_config"", ""checkpoint"", ""decl_ids"", ""enumerate"", ""n_decl_per_seed"", ""n_seeds"", ""posterior"", ""results"", ""seeds"", ""start_seed""]","[""decisions"", ""decl_id"", ""hands""]","[""action_taken"", ""converged"", ""e_q"", ""e_q_pdf"", ""e_q_var"", ""ess"", ""exploration_mode"", ""greedy_action"", ""legal_mask"", ""max_w"", ""n_samples"", ""player"", ""q_gap"", ""q_per_world"", ""u_max"", ""u_mean"", ""world_hands""]",0.255
gus/data/corpus_train_chunk_9900-9999.pt,legacy_seed_mod_decl,1220125149,1.1363,9900,9999,100,decl_id = seed % 10,True,100,2800,"{""0"": 10, ""1"": 10, ""2"": 10, ""3"": 10, ""4"": 10, ""5"": 10, ""6"": 10, ""7"": 10, ""8"": 10, ""9"": 10}","{""800"": 200, ""2400"": 200, ""3200"": 100, ""4000"": 1600, ""4800"": 600, ""5600"": 100}",legacy,False,{},False,False,False,"[""adaptive"", ""adaptive_config"", ""checkpoint"", ""decl_ids"", ""enumerate"", ""n_decl_per_seed"", ""n_seeds"", ""posterior"", ""results"", ""seeds"", ""start_seed""]","[""decisions"", ""decl_id"", ""hands""]","[""action_taken"", ""converged"", ""e_q"", ""e_q_pdf"", ""e_q_var"", ""ess"", ""exploration_mode"", ""greedy_action"", ""legal_mask"", ""max_w"", ""n_samples"", ""player"", ""q_gap"", ""q_per_world"", ""u_max"", ""u_mean"", ""world_hands""]",0.239
gus/data/corpus_v2_eval.pt,eval,185407409,0.1727,,,,from payload,True,20,560,"{""0"": 2, ""1"": 2, ""2"": 2, ""3"": 2, ""4"": 2, ""5"": 2, ""6"": 2, ""7"": 2, ""8"": 2, ""9"": 2}","{""800"": 40, ""1600"": 100, ""2400"": 100, ""3200"": 140, ""4000"": 160, ""5600"": 20}",v2,True,"{""30"": 580}",True,True,True,"[""adaptive"", ""adaptive_config"", ""checkpoint"", ""decl_ids"", ""enumerate"", ""n_decl_per_seed"", ""n_seeds"", ""posterior"", ""results"", ""schema"", ""seeds"", ""start_seed""]","[""bid_value"", ""decisions"", ""decl_id"", ""hands""]","[""action_taken"", ""bid_value"", ""converged"", ""e_q"", ""e_q_pdf"", ""e_q_var"", ""ess"", ""exploration_mode"", ""greedy_action"", ""legal_mask"", ""legal_mask_per_seat"", ""max_w"", ""n_samples"", ""oracle_softmax_per_seat"", ""player"", ""q_gap"", ""q_per_world"", ""u_max"", ""u_mean"", ""voids_per_seat"", ""world_hands""]",0.059
gus/data/corpus_v2_train_0-9_d0-9.pt,v2_all_decl_fixed_bid30,77178845,0.0719,0,9,10,all decl_ids 0-9 per seed,True,100,2800,"{""0"": 10, ""1"": 10, ""2"": 10, ""3"": 10, ""4"": 10, ""5"": 10, ""6"": 10, ""7"": 10, ""8"": 10, ""9"": 10}","{""200"": 2800}",v2,True,"{""30"": 2900}",True,True,True,"[""checkpoint"", ""decl_ids"", ""enumerate"", ""n_decl_per_seed"", ""n_samples"", ""n_seeds"", ""posterior"", ""results"", ""schema"", ""seeds"", ""start_seed""]","[""bid_value"", ""decisions"", ""decl_id"", ""hands""]","[""action_taken"", ""bid_value"", ""converged"", ""e_q"", ""e_q_pdf"", ""e_q_var"", ""ess"", ""exploration_mode"", ""greedy_action"", ""legal_mask"", ""legal_mask_per_seat"", ""max_w"", ""n_samples"", ""oracle_softmax_per_seat"", ""player"", ""q_gap"", ""q_per_world"", ""u_max"", ""u_mean"", ""voids_per_seat"", ""world_hands""]",0.287
gus/data/corpus_v2_train_10-19_d0-9.pt,v2_all_decl_fixed_bid30,77229257,0.0719,10,19,10,all decl_ids 0-9 per seed,True,100,2800,"{""0"": 10, ""1"": 10, ""2"": 10, ""3"": 10, ""4"": 10, ""5"": 10, ""6"": 10, ""7"": 10, ""8"": 10, ""9"": 10}","{""200"": 2800}",v2,True,"{""30"": 2900}",True,True,True,"[""checkpoint"", ""decl_ids"", ""enumerate"", ""n_decl_per_seed"", ""n_samples"", ""n_seeds"", ""posterior"", ""results"", ""schema"", ""seeds"", ""start_seed""]","[""bid_value"", ""decisions"", ""decl_id"", ""hands""]","[""action_taken"", ""bid_value"", ""converged"", ""e_q"", ""e_q_pdf"", ""e_q_var"", ""ess"", ""exploration_mode"", ""greedy_action"", ""legal_mask"", ""legal_mask_per_seat"", ""max_w"", ""n_samples"", ""oracle_softmax_per_seat"", ""player"", ""q_gap"", ""q_per_world"", ""u_max"", ""u_mean"", ""voids_per_seat"", ""world_hands""]",0.293
gus/data/corpus_v2_train_20-29_d0-9.pt,v2_all_decl_fixed_bid30,77229257,0.0719,20,29,10,all decl_ids 0-9 per seed,True,100,2800,"{""0"": 10, ""1"": 10, ""2"": 10, ""3"": 10, ""4"": 10, ""5"": 10, ""6"": 10, ""7"": 10, ""8"": 10, ""9"": 10}","{""200"": 2800}",v2,True,"{""30"": 2900}",True,True,True,"[""checkpoint"", ""decl_ids"", ""enumerate"", ""n_decl_per_seed"", ""n_samples"", ""n_seeds"", ""posterior"", ""results"", ""schema"", ""seeds"", ""start_seed""]","[""bid_value"", ""decisions"", ""decl_id"", ""hands""]","[""action_taken"", ""bid_value"", ""converged"", ""e_q"", ""e_q_pdf"", ""e_q_var"", ""ess"", ""exploration_mode"", ""greedy_action"", ""legal_mask"", ""legal_mask_per_seat"", ""max_w"", ""n_samples"", ""oracle_softmax_per_seat"", ""player"", ""q_gap"", ""q_per_world"", ""u_max"", ""u_mean"", ""voids_per_seat"", ""world_hands""]",0.305
gus/data/corpus_v2_train_30-39_d0-9.pt,v2_all_decl_fixed_bid30,77229257,0.0719,30,39,10,all decl_ids 0-9 per seed,True,100,2800,"{""0"": 10, ""1"": 10, ""2"": 10, ""3"": 10, ""4"": 10, ""5"": 10, ""6"": 10, ""7"": 10, ""8"": 10, ""9"": 10}","{""200"": 2800}",v2,True,"{""30"": 2900}",True,True,True,"[""checkpoint"", ""decl_ids"", ""enumerate"", ""n_decl_per_seed"", ""n_samples"", ""n_seeds"", ""posterior"", ""results"", ""schema"", ""seeds"", ""start_seed""]","[""bid_value"", ""decisions"", ""decl_id"", ""hands""]","[""action_taken"", ""bid_value"", ""converged"", ""e_q"", ""e_q_pdf"", ""e_q_var"", ""ess"", ""exploration_mode"", ""greedy_action"", ""legal_mask"", ""legal_mask_per_seat"", ""max_w"", ""n_samples"", ""oracle_softmax_per_seat"", ""player"", ""q_gap"", ""q_per_world"", ""u_max"", ""u_mean"", ""voids_per_seat"", ""world_hands""]",0.29
gus/data/corpus_v2_train_40-49_d0-9.pt,v2_all_decl_fixed_bid30,77229257,0.0719,40,49,10,all decl_ids 0-9 per seed,True,100,2800,"{""0"": 10, ""1"": 10, ""2"": 10, ""3"": 10, ""4"": 10, ""5"": 10, ""6"": 10, ""7"": 10, ""8"": 10, ""9"": 10}","{""200"": 2800}",v2,True,"{""30"": 2900}",True,True,True,"[""checkpoint"", ""decl_ids"", ""enumerate"", ""n_decl_per_seed"", ""n_samples"", ""n_seeds"", ""posterior"", ""results"", ""schema"", ""seeds"", ""start_seed""]","[""bid_value"", ""decisions"", ""decl_id"", ""hands""]","[""action_taken"", ""bid_value"", ""converged"", ""e_q"", ""e_q_pdf"", ""e_q_var"", ""ess"", ""exploration_mode"", ""greedy_action"", ""legal_mask"", ""legal_mask_per_seat"", ""max_w"", ""n_samples"", ""oracle_softmax_per_seat"", ""player"", ""q_gap"", ""q_per_world"", ""u_max"", ""u_mean"", ""voids_per_seat"", ""world_hands""]",0.285
gus/data/corpus_v2_train_50-59_d0-9.pt,v2_all_decl_fixed_bid30,77229257,0.0719,50,59,10,all decl_ids 0-9 per seed,True,100,2800,"{""0"": 10, ""1"": 10, ""2"": 10, ""3"": 10, ""4"": 10, ""5"": 10, ""6"": 10, ""7"": 10, ""8"": 10, ""9"": 10}","{""200"": 2800}",v2,True,"{""30"": 2900}",True,True,True,"[""checkpoint"", ""decl_ids"", ""enumerate"", ""n_decl_per_seed"", ""n_samples"", ""n_seeds"", ""posterior"", ""results"", ""schema"", ""seeds"", ""start_seed""]","[""bid_value"", ""decisions"", ""decl_id"", ""hands""]","[""action_taken"", ""bid_value"", ""converged"", ""e_q"", ""e_q_pdf"", ""e_q_var"", ""ess"", ""exploration_mode"", ""greedy_action"", ""legal_mask"", ""legal_mask_per_seat"", ""max_w"", ""n_samples"", ""oracle_softmax_per_seat"", ""player"", ""q_gap"", ""q_per_world"", ""u_max"", ""u_mean"", ""voids_per_seat"", ""world_hands""]",0.283
gus/data/corpus_v2_train_60-69_d0-9.pt,v2_all_decl_fixed_bid30,77229257,0.0719,60,69,10,all decl_ids 0-9 per seed,True,100,2800,"{""0"": 10, ""1"": 10, ""2"": 10, ""3"": 10, ""4"": 10, ""5"": 10, ""6"": 10, ""7"": 10, ""8"": 10, ""9"": 10}","{""200"": 2800}",v2,True,"{""30"": 2900}",True,True,True,"[""checkpoint"", ""decl_ids"", ""enumerate"", ""n_decl_per_seed"", ""n_samples"", ""n_seeds"", ""posterior"", ""results"", ""schema"", ""seeds"", ""start_seed""]","[""bid_value"", ""decisions"", ""decl_id"", ""hands""]","[""action_taken"", ""bid_value"", ""converged"", ""e_q"", ""e_q_pdf"", ""e_q_var"", ""ess"", ""exploration_mode"", ""greedy_action"", ""legal_mask"", ""legal_mask_per_seat"", ""max_w"", ""n_samples"", ""oracle_softmax_per_seat"", ""player"", ""q_gap"", ""q_per_world"", ""u_max"", ""u_mean"", ""voids_per_seat"", ""world_hands""]",0.283
gus/data/corpus_v2_train_70-79_d0-9.pt,v2_all_decl_fixed_bid30,77229257,0.0719,70,79,10,all decl_ids 0-9 per seed,True,100,2800,"{""0"": 10, ""1"": 10, ""2"": 10, ""3"": 10, ""4"": 10, ""5"": 10, ""6"": 10, ""7"": 10, ""8"": 10, ""9"": 10}","{""200"": 2800}",v2,True,"{""30"": 2900}",True,True,True,"[""checkpoint"", ""decl_ids"", ""enumerate"", ""n_decl_per_seed"", ""n_samples"", ""n_seeds"", ""posterior"", ""results"", ""schema"", ""seeds"", ""start_seed""]","[""bid_value"", ""decisions"", ""decl_id"", ""hands""]","[""action_taken"", ""bid_value"", ""converged"", ""e_q"", ""e_q_pdf"", ""e_q_var"", ""ess"", ""exploration_mode"", ""greedy_action"", ""legal_mask"", ""legal_mask_per_seat"", ""max_w"", ""n_samples"", ""oracle_softmax_per_seat"", ""player"", ""q_gap"", ""q_per_world"", ""u_max"", ""u_mean"", ""voids_per_seat"", ""world_hands""]",0.285
gus/data/corpus_v2_train_80-89_d0-9.pt,v2_all_decl_fixed_bid30,77229257,0.0719,80,89,10,all decl_ids 0-9 per seed,True,100,2800,"{""0"": 10, ""1"": 10, ""2"": 10, ""3"": 10, ""4"": 10, ""5"": 10, ""6"": 10, ""7"": 10, ""8"": 10, ""9"": 10}","{""200"": 2800}",v2,True,"{""30"": 2900}",True,True,True,"[""checkpoint"", ""decl_ids"", ""enumerate"", ""n_decl_per_seed"", ""n_samples"", ""n_seeds"", ""posterior"", ""results"", ""schema"", ""seeds"", ""start_seed""]","[""bid_value"", ""decisions"", ""decl_id"", ""hands""]","[""action_taken"", ""bid_value"", ""converged"", ""e_q"", ""e_q_pdf"", ""e_q_var"", ""ess"", ""exploration_mode"", ""greedy_action"", ""legal_mask"", ""legal_mask_per_seat"", ""max_w"", ""n_samples"", ""oracle_softmax_per_seat"", ""player"", ""q_gap"", ""q_per_world"", ""u_max"", ""u_mean"", ""voids_per_seat"", ""world_hands""]",0.279
gus/data/corpus_v2_train_90-99_d0-9.pt,v2_all_decl_fixed_bid30,77229257,0.0719,90,99,10,all decl_ids 0-9 per seed,True,100,2800,"{""0"": 10, ""1"": 10, ""2"": 10, ""3"": 10, ""4"": 10, ""5"": 10, ""6"": 10, ""7"": 10, ""8"": 10, ""9"": 10}","{""200"": 2800}",v2,True,"{""30"": 2900}",True,True,True,"[""checkpoint"", ""decl_ids"", ""enumerate"", ""n_decl_per_seed"", ""n_samples"", ""n_seeds"", ""posterior"", ""results"", ""schema"", ""seeds"", ""start_seed""]","[""bid_value"", ""decisions"", ""decl_id"", ""hands""]","[""action_taken"", ""bid_value"", ""converged"", ""e_q"", ""e_q_pdf"", ""e_q_var"", ""ess"", ""exploration_mode"", ""greedy_action"", ""legal_mask"", ""legal_mask_per_seat"", ""max_w"", ""n_samples"", ""oracle_softmax_per_seat"", ""player"", ""q_gap"", ""q_per_world"", ""u_max"", ""u_mean"", ""voids_per_seat"", ""world_hands""]",0.298
