fixture_id,claim_surface,decision_key,game_idx,seed,decl_id,bid_value,decision_idx,trick_idx,trick_position,actor,team,seat_role,candidate_domino,actual_action_domino,asset_priority,dynamic_84_labels,mean,threshold_mass,lower_tail_mass,top_hidden_impact_score,top_hidden_downside_score,is_actual_action,is_top_mean_action,is_top_threshold_action
six_trump_laydown_control,laydown_84_proof,0:7,0,840700,6,84,7,1,3,3,defense,right_setter,1-0,3-0,0,is_84_contract_decision,-41.681053161621094,0.0,1.0,0.004955291748046875,0.004878997802734375,False,False,False
six_trump_laydown_control,laydown_84_proof,0:7,0,840700,6,84,7,1,3,3,defense,right_setter,0-0,3-0,0,is_84_contract_decision,-41.68904113769531,0.0,1.0,0.004962921142578125,0.0048828125,False,False,False
six_trump_laydown_control,laydown_84_proof,0:8,0,840700,6,84,8,2,0,0,offense,bidder,6-5,6-4,0,bidder_trump_pull_candidate|is_84_contract_decision|laydown_84_proof_fixture,40.67102813720703,0.0,0.0,0.22999954223632812,0.22999954223632812,False,False,True
six_trump_laydown_control,laydown_84_proof,0:8,0,840700,6,84,8,2,0,0,offense,bidder,6-4,6-4,0,bidder_trump_pull_candidate|is_84_contract_decision|laydown_84_proof_fixture,40.69895935058594,0.0,0.0,0.23248672485351562,0.23248672485351562,True,True,False
six_trump_laydown_control,laydown_84_proof,0:8,0,840700,6,84,8,2,0,0,offense,bidder,6-3,6-4,0,bidder_trump_pull_candidate|is_84_contract_decision|laydown_84_proof_fixture,40.597625732421875,0.0,0.0,0.24720001220703125,0.24720001220703125,False,False,False
six_trump_laydown_control,laydown_84_proof,0:8,0,840700,6,84,8,2,0,0,offense,bidder,6-2,6-4,0,bidder_trump_pull_candidate|is_84_contract_decision|laydown_84_proof_fixture,40.61370086669922,0.0,0.0,0.24678802490234375,0.24678802490234375,False,False,False
six_trump_laydown_control,laydown_84_proof,0:8,0,840700,6,84,8,2,0,0,offense,bidder,6-1,6-4,0,bidder_trump_pull_candidate|is_84_contract_decision|laydown_84_proof_fixture,40.58943557739258,0.0,0.0,0.2589111328125,0.2589111328125,False,False,False
six_trump_laydown_control,laydown_84_proof,0:9,0,840700,6,84,9,2,1,1,defense,left_setter,5-5,5-3,0,is_84_contract_decision,-41.62481689453125,0.0,1.0,0.01699066162109375,0.01699066162109375,False,False,True
six_trump_laydown_control,laydown_84_proof,0:9,0,840700,6,84,9,2,1,1,defense,left_setter,5-4,5-3,0,is_84_contract_decision,-41.59805679321289,0.0,1.0,0.02362823486328125,0.02362823486328125,False,False,False
six_trump_laydown_control,laydown_84_proof,0:9,0,840700,6,84,9,2,1,1,defense,left_setter,5-3,5-3,0,is_84_contract_decision,-41.58864212036133,0.0,1.0,0.02188873291015625,0.02188873291015625,True,True,False
six_trump_laydown_control,laydown_84_proof,0:9,0,840700,6,84,9,2,1,1,defense,left_setter,5-2,5-3,0,is_84_contract_decision,-41.590911865234375,0.0,1.0,0.02136993408203125,0.02136993408203125,False,False,False
six_trump_laydown_control,laydown_84_proof,0:9,0,840700,6,84,9,2,1,1,defense,left_setter,5-0,5-3,0,is_84_contract_decision,-41.60000228881836,0.0,1.0,0.0144500732421875,0.0144500732421875,False,False,False
six_trump_laydown_control,laydown_84_proof,0:10,0,840700,6,84,10,2,2,2,offense,bidder_partner,4-3,4-1,0,bidder_final_off_candidate|bidder_nontrump_final_off_candidate|is_84_contract_decision|laydown_84_proof_fixture,41.50096893310547,0.0,0.0,0.004489898681640625,0.004489898681640625,False,False,True
six_trump_laydown_control,laydown_84_proof,0:10,0,840700,6,84,10,2,2,2,offense,bidder_partner,4-2,4-1,0,bidder_final_off_candidate|bidder_nontrump_final_off_candidate|is_84_contract_decision|laydown_84_proof_fixture,41.499332427978516,0.0,0.0,0.00251007080078125,0.00251007080078125,False,False,False
