game_idx,a_team,n_hands,marks_a,marks_b,a_won
1149,0,10,7,3,1
1150,0,11,4,7,0
1151,0,11,7,4,1
1152,0,10,3,7,0
1153,0,11,7,4,1
1154,0,11,7,4,1
1155,0,12,5,7,0
1156,0,12,7,5,1
1157,0,10,3,7,0
1158,0,10,7,3,1
1159,0,13,7,6,1
1160,0,12,5,7,0
1161,0,11,7,4,1
1162,0,12,7,5,1
1163,0,13,7,6,1
1164,0,12,5,7,0
1165,0,12,7,5,1
1166,0,13,7,6,1
1167,0,10,3,7,0
1168,0,12,5,7,0
1169,0,11,7,4,1
1170,0,12,7,5,1
1171,0,10,7,3,1
1172,0,11,7,4,1
1173,0,9,2,7,0
1174,0,8,1,7,0
1175,0,12,7,5,1
1176,0,11,4,7,0
1177,0,11,4,7,0
1178,0,12,7,5,1
1179,0,13,6,7,0
1180,0,10,3,7,0
1181,0,12,7,5,1
1182,0,11,7,4,1
1183,0,11,7,4,1
1184,0,13,6,7,0
1185,0,12,5,7,0
1186,0,10,7,3,1
1187,0,11,7,4,1
1188,0,9,7,2,1
1189,0,12,7,5,1
1190,0,11,7,4,1
1191,0,11,7,4,1
1192,0,8,1,7,0
1193,0,10,3,7,0
1194,0,8,7,1,1
1195,0,13,7,6,1
1196,0,13,6,7,0
1197,0,13,6,7,0
1198,0,13,7,6,1
1199,0,13,6,7,0
1200,0,9,7,2,1
1201,0,9,7,2,1
1202,0,12,5,7,0
1203,0,13,6,7,0
1204,0,13,6,7,0
1205,0,10,3,7,0
1206,0,13,7,6,1
1207,0,10,7,3,1
1208,0,12,7,5,1
1209,0,8,1,7,0
1210,0,12,5,7,0
1211,0,11,7,4,1
1212,0,10,3,7,0
1213,0,8,7,1,1
1214,0,12,5,7,0
1215,0,10,3,7,0
1216,0,12,7,5,1
1217,0,11,4,7,0
1218,0,12,5,7,0
1219,0,12,5,7,0
1220,0,11,4,7,0
1221,0,10,7,3,1
1222,0,10,3,7,0
1223,0,9,2,7,0
1224,0,12,7,5,1
1225,0,9,2,7,0
1226,0,10,3,7,0
1227,0,9,2,7,0
1228,0,12,7,5,1
1229,0,10,3,7,0
1230,0,9,7,2,1
1231,0,8,7,1,1
1232,0,8,1,7,0
1233,0,13,6,7,0
1234,0,12,7,5,1
1235,0,9,2,7,0
1236,0,10,3,7,0
1237,0,10,7,3,1
1238,0,13,7,6,1
1239,0,12,7,5,1
1240,0,13,6,7,0
1241,0,10,7,3,1
1242,0,11,7,4,1
1243,0,11,7,4,1
1244,0,10,8,3,1
1245,0,11,4,7,0
1246,0,10,7,3,1
1247,0,12,5,7,0
1248,0,13,7,6,1
1249,0,13,7,6,1
1250,0,13,6,7,0
1251,0,12,5,7,0
1252,0,8,1,7,0
1253,0,13,6,7,0
1254,0,11,7,4,1
1255,0,8,7,1,1
1256,0,12,7,5,1
1257,0,11,4,7,0
1258,0,13,6,7,0
1259,0,8,7,1,1
1260,0,10,3,7,0
1261,0,10,7,3,1
1262,0,13,7,6,1
1263,0,9,2,7,0
1264,0,12,5,7,0
1265,0,13,7,6,1
1266,0,11,4,7,0
1267,0,12,7,5,1
1268,0,13,7,6,1
1269,0,11,4,7,0
1270,0,13,7,6,1
1271,0,10,7,3,1
1272,0,13,6,7,0
1273,0,8,1,7,0
1274,0,13,7,6,1
1275,0,10,3,7,0
1276,0,10,7,3,1
1277,0,12,7,5,1
1278,0,13,6,7,0
1279,0,12,7,5,1
1280,0,10,7,3,1
1281,0,13,6,7,0
1282,0,13,6,7,0
1283,0,12,5,7,0
1284,0,10,7,3,1
1285,0,8,7,1,1
1286,0,9,7,2,1
1287,0,12,7,5,1
1288,0,8,7,1,1
1289,0,9,2,7,0
1290,0,12,5,7,0
1291,0,10,7,3,1
1292,0,13,7,6,1
1293,0,11,7,4,1
1294,0,7,0,7,0
1295,0,10,7,3,1
1296,0,10,7,3,1
1297,0,12,7,5,1
1298,0,13,7,6,1
1299,0,11,7,4,1
1300,0,12,7,5,1
1301,0,12,7,5,1
1302,0,12,7,5,1
1303,0,12,7,5,1
1304,0,13,6,7,0
1305,0,8,1,7,0
1306,0,12,7,5,1
1307,0,13,7,6,1
1308,0,9,2,7,0
1309,0,12,7,5,1
1310,0,8,7,1,1
1311,0,12,7,5,1
1312,0,9,7,2,1
1313,0,13,6,7,0
1314,0,12,5,7,0
1315,0,12,5,7,0
1316,0,9,2,7,0
1317,0,12,7,5,1
1318,0,12,5,7,0
1319,0,13,7,6,1
1320,0,13,6,7,0
1321,0,8,1,7,0
1322,0,10,3,7,0
1323,0,13,7,6,1
1324,0,11,4,7,0
1325,0,13,7,6,1
1326,0,11,4,7,0
1327,0,12,5,7,0
1328,0,10,7,3,1
1329,0,11,7,4,1
1330,0,8,7,1,1
1331,0,10,3,7,0
1332,0,12,5,7,0
1333,0,11,7,4,1
1334,0,12,5,7,0
1335,0,13,7,6,1
1336,0,13,6,7,0
1337,0,11,7,4,1
1338,0,10,7,3,1
1339,0,11,4,7,0
1340,0,10,3,7,0
1341,0,13,6,7,0
1342,0,12,7,5,1
1343,0,9,7,2,1
1344,0,11,7,4,1
1345,0,12,5,7,0
1346,0,12,5,7,0
1347,0,13,6,7,0
1348,0,10,3,7,0
1349,0,11,7,4,1
1350,0,10,3,7,0
1351,0,13,7,6,1
1352,0,12,5,7,0
1353,0,10,7,4,1
1354,0,10,7,3,1
1355,0,10,3,7,0
1356,0,12,7,5,1
1357,0,10,3,7,0
1358,0,9,7,2,1
1359,0,13,7,6,1
1360,0,8,7,1,1
1361,0,13,7,6,1
1362,0,9,7,2,1
1363,0,11,4,7,0
1364,0,12,7,5,1
1365,0,12,7,5,1
1366,0,11,7,4,1
1367,0,11,7,4,1
1368,0,8,7,1,1
1369,0,9,7,2,1
1370,0,11,4,7,0
1371,0,12,5,7,0
1372,0,9,2,7,0
1373,0,10,3,7,0
1374,0,11,4,7,0
1375,0,11,4,7,0
1376,0,12,7,5,1
1377,0,10,3,7,0
1378,0,12,5,7,0
1379,0,13,6,7,0
1380,0,11,4,7,0
1381,0,13,7,6,1
1382,0,8,7,1,1
1383,0,9,2,7,0
1384,0,13,6,7,0
1385,0,11,4,7,0
1386,0,12,5,7,0
1387,0,12,5,7,0
1388,0,12,5,7,0
1389,0,10,3,7,0
1390,0,12,5,7,0
1391,0,8,7,1,1
1392,0,9,2,7,0
1393,0,12,5,7,0
1394,0,12,5,7,0
1395,0,13,7,6,1
1396,0,13,6,7,0
1397,0,11,7,4,1
1398,0,10,7,3,1
1399,0,13,7,6,1
1400,0,13,6,7,0
1401,0,11,4,7,0
1402,0,13,7,6,1
1403,0,12,5,7,0
1404,0,8,1,7,0
1405,0,10,7,3,1
1406,0,11,4,7,0
1407,0,13,7,6,1
1408,0,12,5,7,0
1409,0,13,6,7,0
1410,0,11,7,4,1
1411,0,10,3,7,0
1412,0,13,7,6,1
1413,0,10,3,7,0
1414,0,11,4,7,0
1415,0,11,4,7,0
1416,0,12,6,7,0
1417,0,8,1,7,0
1418,0,11,7,4,1
1419,0,9,7,2,1
1420,0,11,4,7,0
1421,0,12,5,7,0
1422,0,11,7,4,1
1423,0,7,0,7,0
1424,0,10,3,7,0
1425,0,10,3,7,0
1426,0,13,7,6,1
1427,0,11,7,4,1
1428,0,11,7,4,1
1429,0,12,5,7,0
1430,0,10,3,7,0
1431,0,9,7,2,1
1432,0,12,5,7,0
1433,0,10,7,3,1
1434,0,10,3,7,0
1435,0,11,4,7,0
1436,0,12,5,7,0
1437,0,8,7,1,1
1438,0,13,7,6,1
1439,0,11,7,4,1
1440,0,13,6,7,0
1441,0,12,5,7,0
1442,0,13,6,7,0
1443,0,13,7,6,1
1444,0,11,7,4,1
1445,0,13,7,6,1
1446,0,7,7,0,1
1447,0,8,7,1,1
1448,0,11,7,4,1
1449,0,12,5,7,0
1450,0,10,7,3,1
1451,0,9,8,2,1
1452,0,13,6,7,0
1453,0,10,7,3,1
1454,0,10,3,7,0
1455,0,12,5,7,0
1456,0,13,6,7,0
1457,0,11,7,4,1
1458,0,11,7,4,1
1459,0,12,5,7,0
1460,0,12,5,7,0
1461,0,12,7,5,1
1462,0,12,7,5,1
1463,0,9,7,2,1
1464,0,8,1,7,0
1465,0,12,5,7,0
1466,0,10,3,7,0
1467,0,11,4,7,0
1468,0,11,7,4,1
1469,0,11,7,4,1
1470,0,13,6,7,0
1471,0,13,6,7,0
1472,0,13,7,6,1
1473,0,10,7,3,1
1474,0,11,4,7,0
1475,0,12,5,7,0
1476,0,13,6,7,0
1477,0,12,5,7,0
1478,0,11,4,7,0
1479,0,13,6,7,0
1480,0,13,6,7,0
1481,0,13,7,6,1
1482,0,9,2,7,0
1483,0,10,7,3,1
1484,0,10,7,3,1
1485,0,13,7,6,1
1486,0,9,2,7,0
1487,0,7,0,7,0
1488,0,11,4,7,0
1489,0,12,7,5,1
1490,0,13,6,7,0
1491,0,13,7,6,1
1492,0,12,5,7,0
1493,0,13,6,7,0
1494,0,13,6,7,0
1495,0,11,4,7,0
1496,0,10,3,7,0
1497,0,12,5,7,0
1498,0,8,7,1,1
1499,0,8,1,7,0
1500,0,11,4,7,0
1501,0,10,3,7,0
1502,0,13,6,7,0
1503,0,8,7,1,1
1504,0,12,5,7,0
1505,0,13,6,7,0
1506,0,13,6,7,0
1507,0,13,6,7,0
1508,0,9,7,2,1
1509,0,11,4,7,0
1510,0,10,3,7,0
1511,0,10,7,3,1
1512,0,12,7,5,1
1513,0,13,6,7,0
1514,0,10,3,7,0
1515,0,12,7,5,1
1516,0,13,7,6,1
1517,0,12,7,5,1
1518,0,11,7,4,1
1519,0,13,6,7,0
1520,0,9,7,2,1
1521,0,9,2,7,0
1522,0,13,6,7,0
1523,0,13,6,7,0
1524,0,10,7,3,1
1525,0,13,7,6,1
1526,0,12,5,7,0
1527,0,11,7,4,1
1528,0,10,7,3,1
1529,0,13,7,6,1
1530,0,11,4,7,0
1531,0,9,2,7,0
1532,0,9,7,2,1
1533,0,10,3,7,0
1534,0,11,7,4,1
1535,0,13,6,7,0
1536,0,10,3,7,0
1537,0,8,1,7,0
1538,0,12,5,7,0
1539,0,12,7,5,1
1540,0,9,2,7,0
1541,0,9,2,7,0
1542,0,13,6,7,0
1543,0,11,7,4,1
1544,0,7,0,7,0
1545,0,7,0,7,0
1546,0,10,3,7,0
1547,0,12,7,5,1
1548,0,10,7,3,1
1549,0,13,7,6,1
1550,0,12,7,5,1
1551,0,11,7,4,1
1552,0,12,5,7,0
1553,0,9,7,2,1
1554,0,9,7,2,1
1555,0,10,3,7,0
1556,0,13,6,7,0
1557,0,13,7,6,1
1558,0,11,7,4,1
1559,0,13,7,6,1
1560,0,12,7,5,1
1561,0,13,7,6,1
1562,0,10,7,3,1
1563,0,8,7,1,1
1564,0,11,7,4,1
1565,0,13,6,7,0
1566,0,12,7,5,1
1567,0,12,7,5,1
1568,0,9,7,2,1
1569,0,11,4,7,0
1570,0,11,7,4,1
1571,0,10,3,7,0
1572,0,9,2,7,0
1573,0,10,3,7,0
1574,0,10,3,7,0
1575,0,11,4,7,0
1576,0,12,5,7,0
1577,0,10,3,7,0
1578,0,12,5,7,0
1579,0,8,7,1,1
1580,0,10,7,3,1
1581,0,11,4,7,0
1582,0,7,0,7,0
1583,0,12,7,5,1
1584,0,8,1,7,0
1585,0,13,7,6,1
1586,0,13,6,7,0
1587,0,13,6,7,0
1588,0,12,7,5,1
1589,0,9,2,7,0
1590,0,10,7,3,1
1591,0,12,7,5,1
1592,0,13,6,7,0
1593,0,12,5,7,0
1594,0,10,3,7,0
1595,0,13,6,7,0
1596,0,12,5,7,0
1597,0,12,5,7,0
1598,0,12,7,5,1
1599,0,7,0,7,0
1600,0,13,6,7,0
1601,0,12,7,5,1
1602,0,12,7,5,1
1603,0,8,7,1,1
1604,0,8,1,7,0
1605,0,12,7,5,1
1606,0,12,5,7,0
1607,0,12,7,5,1
1608,0,13,6,7,0
1609,0,12,5,7,0
1610,0,9,2,7,0
1611,0,13,6,7,0
1612,0,12,7,5,1
1613,0,11,4,7,0
1614,0,11,7,4,1
1615,0,11,4,7,0
1616,0,11,7,4,1
1617,0,12,7,5,1
1618,0,12,5,7,0
1619,0,9,2,7,0
1620,0,11,7,4,1
1621,0,7,0,7,0
1622,0,12,5,7,0
1623,0,12,5,7,0
1624,0,13,7,6,1
1625,0,12,7,5,1
1626,0,7,0,7,0
1627,0,11,7,4,1
1628,0,12,5,7,0
1629,0,13,6,7,0
1630,0,11,7,4,1
1631,0,11,7,4,1
1632,0,11,4,7,0
1633,0,11,4,7,0
1634,0,12,5,7,0
1635,0,11,7,4,1
1636,0,9,7,2,1
1637,0,10,3,7,0
1638,0,11,4,7,0
1639,0,13,7,6,1
1640,0,12,7,5,1
1641,0,13,6,7,0
1642,0,11,4,7,0
1643,0,12,7,5,1
1644,0,11,7,4,1
1645,0,12,5,7,0
1646,0,11,7,4,1
1647,0,13,6,7,0
1648,0,10,7,3,1
1649,0,11,4,7,0
1650,0,9,2,7,0
1651,0,12,5,7,0
1652,0,8,1,7,0
1653,0,13,6,7,0
1654,0,11,7,4,1
1655,0,12,7,5,1
1656,0,12,5,7,0
1657,0,12,7,5,1
1658,0,8,7,1,1
1659,0,13,6,7,0
1660,0,9,7,2,1
1661,0,12,5,7,0
1662,0,11,4,7,0
1663,0,11,4,7,0
1664,0,11,4,7,0
1665,0,11,7,4,1
1666,0,12,7,5,1
1667,0,9,2,7,0
1668,0,10,3,7,0
1669,0,11,4,7,0
1670,0,8,1,7,0
1671,0,10,3,7,0
1672,0,11,4,7,0
1673,0,9,7,2,1
1674,0,12,5,7,0
1675,0,12,7,5,1
1676,0,13,6,7,0
1677,0,12,5,7,0
1678,0,10,3,7,0
1679,0,10,7,3,1
1680,0,12,5,7,0
1681,0,13,7,6,1
1682,0,12,5,7,0
1683,0,12,5,7,0
1684,0,12,7,5,1
1685,0,10,7,3,1
1686,0,12,5,7,0
1687,0,9,2,7,0
1688,0,12,7,5,1
1689,0,13,7,6,1
1690,0,7,7,0,1
1691,0,13,6,7,0
1692,0,13,7,6,1
1693,0,11,7,4,1
1694,0,10,3,7,0
1695,0,12,7,5,1
1696,0,10,7,3,1
1697,0,12,7,5,1
1698,0,9,2,7,0
1699,0,12,7,5,1
1700,0,9,7,2,1
1701,0,13,6,7,0
1702,0,12,5,7,0
1703,0,10,7,3,1
1704,0,13,6,7,0
1705,0,8,1,7,0
1706,0,10,7,3,1
1707,0,11,4,7,0
1708,0,11,7,4,1
1709,0,11,4,7,0
1710,0,12,5,7,0
1711,0,8,1,7,0
1712,0,12,5,7,0
1713,0,11,4,7,0
1714,0,10,7,3,1
1715,0,11,7,4,1
1716,0,10,7,3,1
1717,0,13,6,7,0
1718,0,10,3,7,0
1719,0,12,7,5,1
1720,0,9,7,2,1
1721,0,10,3,7,0
1722,0,9,2,7,0
1723,0,13,7,6,1
1724,0,13,7,6,1
1725,0,8,7,1,1
1726,0,8,1,7,0
1727,0,12,5,7,0
1728,0,11,7,4,1
1729,0,9,7,2,1
1730,0,13,6,7,0
1731,0,9,2,7,0
1732,0,10,7,3,1
1733,0,12,5,7,0
1734,0,9,7,2,1
1735,0,13,7,6,1
1736,0,11,7,4,1
1737,0,10,7,3,1
1738,0,11,4,7,0
1739,0,12,7,5,1
1740,0,8,7,1,1
1741,0,11,4,7,0
1742,0,11,4,7,0
1743,0,11,4,7,0
1744,0,11,4,7,0
1745,0,13,7,6,1
1746,0,10,3,7,0
1747,0,12,5,7,0
1748,0,10,7,3,1
1749,0,12,5,7,0
1750,0,10,3,7,0
1751,0,12,7,5,1
1752,0,10,3,7,0
1753,0,11,7,4,1
1754,0,13,7,6,1
1755,0,11,7,4,1
1756,0,11,7,4,1
1757,0,11,7,4,1
1758,0,9,2,7,0
1759,0,13,7,6,1
1760,0,11,4,7,0
1761,0,11,4,7,0
1762,0,9,7,2,1
1763,0,10,7,3,1
1764,0,12,7,5,1
1765,0,13,7,6,1
1766,0,9,2,7,0
1767,0,13,6,7,0
1768,0,11,7,4,1
1769,0,12,7,5,1
1770,0,10,3,7,0
1771,0,13,7,6,1
1772,0,9,7,2,1
1773,0,13,7,6,1
1774,0,13,7,6,1
1775,0,12,7,5,1
1776,0,12,7,5,1
1777,0,11,7,4,1
1778,0,10,7,3,1
1779,0,9,2,7,0
1780,0,11,4,7,0
1781,0,10,3,7,0
1782,0,10,7,3,1
1783,0,12,5,7,0
1784,0,13,6,7,0
1785,0,10,3,7,0
1786,0,10,3,7,0
1787,0,12,5,7,0
1788,0,12,5,7,0
1789,0,12,5,7,0
1790,0,13,6,7,0
1791,0,11,4,7,0
1792,0,12,5,7,0
1793,0,8,1,7,0
1794,0,13,7,6,1
1795,0,9,2,7,0
1796,0,9,7,2,1
1797,0,11,4,7,0
1798,0,12,7,5,1
1799,0,9,2,7,0
1800,0,11,4,7,0
1801,0,10,3,7,0
1802,0,13,7,6,1
1803,0,12,7,5,1
1804,0,12,5,7,0
1805,0,13,7,6,1
1806,0,11,4,7,0
1807,0,12,5,7,0
1808,0,9,2,7,0
1809,0,13,6,7,0
1810,0,12,5,7,0
1811,0,12,6,7,0
1812,0,10,7,3,1
1813,0,12,5,7,0
1814,0,13,6,7,0
1815,0,8,1,7,0
1816,0,10,7,3,1
1817,0,11,4,7,0
1818,0,12,5,7,0
1819,0,13,6,7,0
1820,0,11,7,4,1
1821,0,12,7,5,1
1822,0,11,7,4,1
1823,0,8,7,1,1
1824,0,11,7,4,1
1825,0,13,6,7,0
1826,0,11,4,7,0
1827,0,12,5,7,0
1828,0,13,7,6,1
1829,0,13,7,6,1
1830,0,9,7,2,1
1831,0,12,5,7,0
1832,0,9,2,7,0
1833,0,10,3,7,0
1834,0,11,7,4,1
1835,0,9,7,2,1
1836,0,9,2,7,0
1837,0,7,0,7,0
1838,0,8,1,7,0
1839,0,10,3,7,0
1840,0,7,0,7,0
1841,0,12,7,5,1
1842,0,10,3,7,0
1843,0,13,7,6,1
1844,0,11,4,7,0
1845,0,9,2,7,0
1846,0,13,6,7,0
1847,0,11,7,4,1
1848,0,12,5,7,0
1849,0,12,5,7,0
1850,0,11,7,4,1
1851,0,10,3,7,0
1852,0,11,4,7,0
1853,0,12,5,7,0
1854,0,13,7,6,1
1855,0,11,7,4,1
1856,0,12,7,5,1
1857,0,12,5,7,0
1858,0,10,3,7,0
1859,0,12,7,5,1
1860,0,11,4,7,0
1861,0,11,7,4,1
1862,0,11,4,7,0
1863,0,13,6,7,0
1864,0,12,5,7,0
1865,0,11,4,7,0
1866,0,13,7,6,1
1867,0,11,4,7,0
1868,0,12,5,7,0
1869,0,9,7,2,1
1870,0,12,5,7,0
1871,0,13,7,6,1
1872,0,10,3,7,0
1873,0,7,0,7,0
1874,0,13,6,7,0
1875,0,11,4,7,0
1876,0,10,7,3,1
1877,0,13,6,7,0
1878,0,13,7,6,1
1879,0,13,6,7,0
1880,0,10,3,7,0
1881,0,13,7,6,1
1882,0,12,7,5,1
1883,0,13,6,7,0
1884,0,11,7,4,1
1885,0,11,4,7,0
1886,0,12,5,7,0
1887,0,12,7,5,1
1888,0,9,2,7,0
1889,0,12,5,7,0
1890,0,12,7,5,1
1891,0,11,4,7,0
1892,0,11,4,7,0
1893,0,11,4,7,0
1894,0,10,3,7,0
1895,0,11,4,7,0
1896,0,13,6,7,0
1897,0,12,5,7,0
1898,0,8,1,7,0
1899,0,12,5,7,0
1900,0,13,7,6,1
1901,0,13,7,6,1
1902,0,11,4,7,0
1903,0,13,6,7,0
1904,0,13,7,6,1
1905,0,13,7,6,1
1906,0,11,4,7,0
1907,0,13,7,6,1
1908,0,10,7,3,1
1909,0,12,7,5,1
1910,0,13,6,7,0
1911,0,13,7,6,1
1912,0,7,7,0,1
1913,0,10,7,3,1
1914,0,12,7,5,1
1915,0,9,7,2,1
1916,0,13,7,6,1
1917,0,12,7,5,1
1918,0,13,7,6,1
1919,0,12,7,5,1
1920,0,11,4,7,0
1921,0,8,7,1,1
1922,0,12,5,7,0
1923,0,13,6,7,0
1924,0,7,0,7,0
1925,0,8,1,7,0
1926,0,12,7,5,1
1927,0,13,6,7,0
1928,0,11,7,4,1
1929,0,10,3,7,0
1930,0,13,7,6,1
1931,0,13,7,6,1
1932,0,9,2,7,0
1933,0,12,7,5,1
1934,0,11,7,4,1
1935,0,13,6,7,0
1936,0,9,7,2,1
1937,0,11,4,7,0
1938,0,11,7,4,1
1939,0,9,2,7,0
1940,0,13,6,7,0
1941,0,11,7,4,1
1942,0,11,4,7,0
1943,0,12,5,7,0
1944,0,12,7,5,1
1945,0,11,4,8,0
1946,0,13,7,6,1
1947,0,12,5,7,0
1948,0,11,7,4,1
1949,0,10,7,3,1
1950,0,12,5,7,0
1951,0,10,7,3,1
1952,0,13,7,6,1
1953,0,10,3,7,0
1954,0,12,5,7,0
1955,0,12,7,5,1
1956,0,13,6,7,0
1957,0,9,7,2,1
1958,0,13,7,6,1
1959,0,13,7,6,1
1960,0,12,5,7,0
1961,0,13,7,6,1
1962,0,12,7,5,1
1963,0,13,7,6,1
1964,0,11,7,4,1
1965,0,13,7,6,1
1966,0,11,4,7,0
1967,0,11,7,4,1
1968,0,12,7,5,1
1969,0,8,1,7,0
1970,0,9,2,7,0
1971,0,12,5,7,0
1972,0,11,7,4,1
1973,0,13,7,6,1
1974,0,11,4,7,0
1975,0,10,3,7,0
1976,0,9,8,2,1
1977,0,11,7,4,1
1978,0,12,5,7,0
1979,0,11,7,4,1
1980,0,9,7,2,1
1981,0,13,6,7,0
1982,0,9,2,7,0
1983,0,12,5,7,0
1984,0,11,4,7,0
1985,0,11,4,7,0
1986,0,10,3,7,0
1987,0,10,3,7,0
1988,0,10,7,3,1
1989,0,8,1,7,0
1990,0,11,7,4,1
1991,0,13,6,7,0
1992,0,8,1,7,0
1993,0,13,7,6,1
1994,0,10,7,3,1
1995,0,13,7,6,1
1996,0,12,7,5,1
1997,0,12,7,5,1
1998,0,10,7,3,1
1999,0,13,7,6,1
2000,0,13,6,7,0
2001,0,10,7,3,1
2002,0,10,3,7,0
2003,0,11,7,4,1
2004,0,9,7,2,1
2005,0,13,6,7,0
2006,0,10,3,7,0
2007,0,9,7,2,1
2008,0,10,3,7,0
2009,0,13,7,6,1
2010,0,12,7,5,1
2011,0,9,7,2,1
2012,0,13,6,7,0
2013,0,11,4,7,0
2014,0,13,6,7,0
2015,0,13,7,6,1
2016,0,13,7,6,1
2017,0,13,6,7,0
2018,0,12,7,5,1
2019,0,10,3,7,0
2020,0,11,4,7,0
2021,0,13,6,7,0
2022,0,12,7,5,1
2023,0,11,4,7,0
2024,0,10,3,7,0
2025,0,12,7,5,1
2026,0,13,6,7,0
2027,0,9,2,7,0
2028,0,11,7,4,1
2029,0,13,7,6,1
2030,0,12,7,5,1
2031,0,12,7,5,1
2032,0,13,6,7,0
2033,0,12,7,5,1
2034,0,11,4,7,0
2035,0,8,1,7,0
2036,0,11,4,7,0
2037,0,9,2,7,0
2038,0,12,5,7,0
2039,0,10,3,7,0
2040,0,9,2,7,0
2041,0,11,7,4,1
2042,0,10,3,7,0
2043,0,13,7,6,1
2044,0,11,7,4,1
2045,0,12,7,5,1
2046,0,7,0,7,0
2047,0,10,7,3,1
0,1,11,7,4,1
1,1,13,6,7,0
2,1,8,1,7,0
3,1,11,7,4,1
4,1,13,6,7,0
5,1,11,4,7,0
6,1,13,6,7,0
7,1,11,7,4,1
8,1,13,7,6,1
9,1,13,7,6,1
10,1,12,7,5,1
11,1,12,7,5,1
12,1,10,3,7,0
13,1,13,6,7,0
14,1,10,3,7,0
15,1,13,6,7,0
16,1,9,7,2,1
17,1,10,7,3,1
18,1,11,7,4,1
19,1,13,7,6,1
20,1,11,4,7,0
21,1,10,3,7,0
22,1,12,5,7,0
23,1,11,7,4,1
24,1,11,4,7,0
25,1,8,1,7,0
26,1,9,2,7,0
27,1,13,6,7,0
28,1,11,4,7,0
29,1,11,4,7,0
30,1,13,7,6,1
31,1,11,7,4,1
32,1,10,7,3,1
33,1,10,7,3,1
34,1,10,3,7,0
35,1,11,4,7,0
36,1,9,7,2,1
37,1,12,5,7,0
38,1,13,6,7,0
39,1,11,4,7,0
40,1,13,7,6,1
41,1,8,7,1,1
42,1,13,7,6,1
43,1,13,7,6,1
44,1,11,7,4,1
45,1,8,7,1,1
46,1,13,6,7,0
47,1,12,5,7,0
48,1,12,7,5,1
49,1,13,6,7,0
50,1,11,4,7,0
51,1,13,6,7,0
52,1,13,7,6,1
53,1,10,7,3,1
54,1,11,4,7,0
55,1,8,1,7,0
56,1,12,7,5,1
57,1,13,6,7,0
58,1,8,7,1,1
59,1,13,7,6,1
60,1,9,7,2,1
61,1,12,5,7,0
62,1,9,7,2,1
63,1,13,7,6,1
64,1,9,2,7,0
65,1,13,7,6,1
66,1,11,7,4,1
67,1,10,3,7,0
68,1,8,1,7,0
69,1,12,7,5,1
70,1,12,7,5,1
71,1,12,5,7,0
72,1,12,5,7,0
73,1,12,5,7,0
74,1,8,1,7,0
75,1,11,4,7,0
76,1,11,4,7,0
77,1,12,5,7,0
78,1,13,7,6,1
79,1,12,7,5,1
80,1,12,5,7,0
81,1,13,7,6,1
82,1,11,4,7,0
83,1,12,5,7,0
84,1,11,4,7,0
85,1,12,5,7,0
86,1,13,7,6,1
87,1,9,2,7,0
88,1,12,7,5,1
89,1,8,1,7,0
90,1,13,6,7,0
91,1,13,6,7,0
92,1,12,7,5,1
93,1,13,7,6,1
94,1,13,7,6,1
95,1,13,6,7,0
96,1,11,7,4,1
97,1,13,6,7,0
98,1,10,7,3,1
99,1,13,6,7,0
100,1,12,7,5,1
101,1,9,2,7,0
102,1,11,7,4,1
103,1,11,7,4,1
104,1,13,7,6,1
105,1,13,6,7,0
106,1,9,2,7,0
107,1,12,7,5,1
108,1,11,7,4,1
109,1,10,3,7,0
110,1,13,7,6,1
111,1,11,7,4,1
112,1,9,7,2,1
113,1,13,7,6,1
114,1,9,2,7,0
115,1,11,4,7,0
116,1,13,7,6,1
117,1,12,5,7,0
118,1,7,0,7,0
119,1,12,7,5,1
120,1,11,7,4,1
121,1,13,6,7,0
122,1,9,7,2,1
123,1,11,7,4,1
124,1,11,7,4,1
125,1,13,7,6,1
126,1,12,7,5,1
127,1,11,4,7,0
128,1,12,7,5,1
129,1,9,2,7,0
130,1,12,5,7,0
131,1,12,5,7,0
132,1,10,3,7,0
133,1,9,7,2,1
134,1,12,5,7,0
135,1,10,3,7,0
136,1,10,7,3,1
137,1,11,4,7,0
138,1,11,4,7,0
139,1,8,1,7,0
140,1,10,8,3,1
141,1,12,7,5,1
142,1,10,3,7,0
143,1,13,7,6,1
144,1,13,7,6,1
145,1,13,7,6,1
146,1,13,7,6,1
147,1,13,6,7,0
148,1,11,4,8,0
149,1,10,7,3,1
150,1,12,7,5,1
151,1,12,5,7,0
152,1,7,0,7,0
153,1,12,5,7,0
154,1,13,6,7,0
155,1,10,7,3,1
156,1,13,6,7,0
157,1,9,2,7,0
158,1,11,4,7,0
159,1,12,7,5,1
160,1,11,4,7,0
161,1,13,7,6,1
162,1,8,2,7,0
163,1,9,2,7,0
164,1,9,2,7,0
165,1,13,6,7,0
166,1,13,6,7,0
167,1,10,7,3,1
168,1,11,7,4,1
169,1,11,4,7,0
170,1,10,3,7,0
171,1,10,3,7,0
172,1,13,7,6,1
173,1,12,7,5,1
174,1,13,6,7,0
175,1,11,7,4,1
176,1,10,7,3,1
177,1,12,5,7,0
178,1,12,7,5,1
179,1,11,7,4,1
180,1,11,7,4,1
181,1,11,4,7,0
182,1,13,7,6,1
183,1,13,7,6,1
184,1,13,7,6,1
185,1,9,7,2,1
186,1,13,7,6,1
187,1,9,7,2,1
188,1,13,6,7,0
189,1,12,7,5,1
