game_id,game_idx,trump_id,trump_name,move_idx,player,active_player,team,global_domino_idx,domino,mean,std,threshold_mass,make_mass,set_mass,lower_tail_mass,q10,q25,q50,q75,q90,iqr,cvar_low_10,branch_entropy,branch_peak_count,branch_peak_bins,shelf_gap,samples,converged,high_variance_close_mean,scalar_ev_lying_by_omission
sample_000_decl_0,0,0,blanks,20,0,0,offense,4,5-5,-9.67790412902832,18.241335967812912,0.22999998927116394,0.22999998927116394,,0.5950000435113907,-23,-22,-22,-2,22,20,-23.0,2.460153363181088,4,-22|-15|-2|22,44,1000,,True,False
sample_000_decl_0,0,0,blanks,21,1,1,defense,9,3-0,13.339170455932617,9.949809577691637,1.0,,0.999999962747097,0.0,0,7,11,23,23,16,-6.369999051094055,2.9535302746560106,9,-9|-7|0|3|7|9|11|21|23,32,1000,,True,False
sample_000_decl_0,0,0,blanks,21,1,1,defense,12,6-2,10.688506126403809,12.492318806963128,0.9999998807907104,,0.9999999590218067,0.0,-8,-2,11,23,23,25,-8.350000001490116,2.8435104248542675,6,-8|-2|0|10|21|23,31,1000,,False,False
sample_000_decl_0,0,0,blanks,22,2,2,offense,15,3-3,4.593667984008789,10.002989894213153,0.2630000114440918,0.2630000114440918,,0.0,-4,-4,5,20,20,24,-4.0,1.999167807607253,3,-4|5|20,24,1000,,True,False
sample_000_decl_0,0,0,blanks,22,2,2,offense,19,6-3,-6.536405086517334,17.90809821531737,0.2630000114440918,0.2630000114440918,,0.49299995601177216,-23,-22,-3,20,20,42,-23.0,1.9991677913408656,3,-22|-3|20,42,1000,,False,False
sample_000_decl_0,0,0,blanks,23,3,3,defense,22,3-2,6.25435733795166,16.77317277533299,1.0000001192092896,,1.0000001192092896,0.0,-10,-10,-10,23,23,33,-10.0,0.9999884052461496,2,-10|23,33,1000,,True,True
sample_000_decl_0,0,0,blanks,23,3,3,defense,24,4-3,0.812821626663208,22.16197227542528,0.49800005555152893,,0.49800005555152893,0.5020000338554382,-21,-21,-21,23,23,44,-21.0,0.999988418955104,2,-21|23,44,1000,,False,False
sample_000_decl_0,0,0,blanks,24,1,1,defense,12,6-2,1.0261249542236328,16.5629191795422,1.0000001192092896,,1.0000001192092896,0.0,-17,-17,16,16,16,33,-17.0,0.9960462355312418,2,-17|16,33,1000,,False,False
sample_000_decl_0,0,0,blanks,25,2,2,offense,19,6-3,16.462644577026367,1.9073486328125e-06,0.0,0.0,,0.0,16,16,16,16,16,0,16.0,-0.0,1,16,,1000,,False,False
sample_000_decl_0,0,0,blanks,26,3,3,defense,24,4-3,-16.453935623168945,1.9073486328125e-06,1.0,,1.0,0.0,-16,-16,-16,-16,-16,0,-16.0,-0.0,1,-16,,1000,,False,False
sample_000_decl_0,0,0,blanks,27,0,0,offense,4,5-5,16.292434692382812,1.9073486328125e-06,0.0,0.0,,0.0,16,16,16,16,16,0,16.0,-1.7198266111377304e-07,1,16,,1000,,False,False
