game_idx,seed,decl_id,decl_name,decision_idx,actor,seat_role,team,action_slot,action_domino_id,action_domino,contract_threshold_q,hidden_domino_id,hidden_domino,relative_holder,absolute_holder,absolute_holder_role,world_count,conditioned_world_count,conditioned_mass,baseline_mean_q,conditioned_mean_q,mean_q_delta,baseline_tail_low_mass,conditioned_tail_low_mass,tail_low_mass_delta,baseline_shelf_high_mass,conditioned_shelf_high_mass,shelf_high_mass_delta,baseline_std,conditioned_std,std_delta,impact_score,downside_score,upside_score
9,9430,9,no-trump,11,3,right_setter,defense,2,6,3-0,-17.0,18,5-3,0,0,bidder,1000,131,0.131,-25.195899963378906,-20.98203468322754,4.213865280151367,0.8140000104904175,0.572519063949585,-0.24148094654083252,0.1860000044107437,0.42748090624809265,0.24148090183734894,11.393830299377441,11.875600814819336,0.48177051544189453,9.043483763933182,0.0,7.836079031229019
9,9430,9,no-trump,11,3,right_setter,defense,2,6,3-0,-17.0,11,4-1,0,0,bidder,1000,120,0.12,-25.195899963378906,-19.524534225463867,5.671365737915039,0.8140000104904175,0.6666666865348816,-0.1473333239555359,0.1860000044107437,0.3333333432674408,0.14733333885669708,11.393830299377441,13.92077922821045,2.526948928833008,8.618032366037369,0.0,7.881365746259689
9,9430,9,no-trump,11,3,right_setter,defense,2,6,3-0,-17.0,3,2-0,0,0,bidder,1000,44,0.044,-25.195899963378906,-30.032243728637695,-4.836343765258789,0.8140000104904175,1.0,0.18599998950958252,0.1860000044107437,0.0,-0.1860000044107437,11.393830299377441,1.1736550331115723,-10.22017526626587,8.556343704462051,7.626343682408333,0.0
9,9430,9,no-trump,11,3,right_setter,defense,4,13,4-3,-17.0,15,5-0,0,0,bidder,1000,130,0.13,-25.404760360717773,-15.132256507873535,10.272503852844238,0.8230000138282776,0.5384615659713745,-0.2845384478569031,0.1770000010728836,0.4615384638309479,0.28453846275806427,11.236472129821777,17.334564208984375,6.098092079162598,15.963272958993912,0.0,14.540580719709396
9,9430,9,no-trump,11,3,right_setter,defense,4,13,4-3,-17.0,20,5-5,1,1,left_setter,1000,425,0.425,-25.404760360717773,-19.66059112548828,5.744169235229492,0.8230000138282776,0.6117647290229797,-0.21123528480529785,0.1770000010728836,0.38823530077934265,0.21123529970645905,11.236472129821777,14.652971267700195,3.416499137878418,9.968875080347061,0.0,8.912698656320572
9,9430,9,no-trump,11,3,right_setter,defense,4,13,4-3,-17.0,14,4-4,0,0,bidder,1000,131,0.131,-25.404760360717773,-31.41449546813965,-6.009735107421875,0.8230000138282776,1.0,0.1769999861717224,0.1770000010728836,0.0,-0.1770000010728836,11.236472129821777,0.11278847604990005,-11.123683653771877,9.549734979867935,8.664734974503517,0.0
9,9430,9,no-trump,11,3,right_setter,defense,4,13,4-3,-17.0,9,3-3,0,0,bidder,1000,110,0.11,-25.404760360717773,-31.411314010620117,-6.006553649902344,0.8230000138282776,1.0,0.1769999861717224,0.1770000010728836,0.0,-0.1770000010728836,11.236472129821777,0.1295827329158783,-11.106889396905899,9.546553522348404,8.661553516983986,0.0
9,9430,9,no-trump,11,3,right_setter,defense,4,13,4-3,-17.0,18,5-3,0,0,bidder,1000,131,0.131,-25.404760360717773,-20.987247467041016,4.417512893676758,0.8230000138282776,0.572519063949585,-0.2504809498786926,0.1770000010728836,0.42748090624809265,0.25048090517520905,11.236472129821777,11.882822036743164,0.6463499069213867,9.427131444215775,0.0,8.174726694822311
9,9430,9,no-trump,11,3,right_setter,defense,4,13,4-3,-17.0,20,5-5,0,0,bidder,1000,128,0.128,-25.404760360717773,-31.25672149658203,-5.851961135864258,0.8230000138282776,1.0,0.1769999861717224,0.1770000010728836,0.0,-0.1770000010728836,11.236472129821777,0.12550106644630432,-11.110971063375473,9.391961008310318,8.5069610029459,0.0
9,9430,9,no-trump,11,3,right_setter,defense,4,13,4-3,-17.0,11,4-1,0,0,bidder,1000,120,0.12,-25.404760360717773,-19.560665130615234,5.844095230102539,0.8230000138282776,0.6666666865348816,-0.156333327293396,0.1770000010728836,0.3333333432674408,0.1563333421945572,11.236472129821777,13.870695114135742,2.634222984313965,8.970761924982071,0.0,8.189095288515091
9,9430,9,no-trump,11,3,right_setter,defense,4,13,4-3,-17.0,3,2-0,0,0,bidder,1000,44,0.044,-25.404760360717773,-30.004600524902344,-4.59984016418457,0.8230000138282776,1.0,0.1769999861717224,0.1770000010728836,0.0,-0.1770000010728836,11.236472129821777,1.2061046361923218,-10.030367493629456,8.13984003663063,7.2548400312662125,0.0
9,9430,9,no-trump,11,3,right_setter,defense,5,16,5-1,-17.0,15,5-0,0,0,bidder,1000,130,0.13,-25.172157287597656,-15.114654541015625,10.057502746582031,0.8140000104904175,0.5384615659713745,-0.27553844451904297,0.1860000044107437,0.4615384638309479,0.27553845942020416,11.39741039276123,17.325876235961914,5.928465843200684,15.568271785974503,0.0,14.190579563379288
9,9430,9,no-trump,11,3,right_setter,defense,5,16,5-1,-17.0,20,5-5,1,1,left_setter,1000,425,0.425,-25.172157287597656,-19.195056915283203,5.977100372314453,0.8140000104904175,0.5905882120132446,-0.22341179847717285,0.1860000044107437,0.409411758184433,0.22341175377368927,11.39741039276123,14.742964744567871,3.3455543518066406,10.445335894823074,0.0,9.32827690243721
9,9430,9,no-trump,11,3,right_setter,defense,5,16,5-1,-17.0,14,4-4,0,0,bidder,1000,131,0.131,-25.172157287597656,-31.425031661987305,-6.252874374389648,0.8140000104904175,1.0,0.18599998950958252,0.1860000044107437,0.0,-0.1860000044107437,11.39741039276123,0.14841261506080627,-11.248997777700424,9.97287431359291,9.042874291539192,0.0
9,9430,9,no-trump,11,3,right_setter,defense,5,16,5-1,-17.0,9,3-3,0,0,bidder,1000,110,0.11,-25.172157287597656,-31.392744064331055,-6.220586776733398,0.8140000104904175,1.0,0.18599998950958252,0.1860000044107437,0.0,-0.1860000044107437,11.39741039276123,0.13764795660972595,-11.259762436151505,9.94058671593666,9.010586693882942,0.0
9,9430,9,no-trump,11,3,right_setter,defense,5,16,5-1,-17.0,20,5-5,0,0,bidder,1000,128,0.128,-25.172157287597656,-31.266206741333008,-6.094049453735352,0.8140000104904175,1.0,0.18599998950958252,0.1860000044107437,0.0,-0.1860000044107437,11.39741039276123,0.12323033064603806,-11.274180062115192,9.814049392938614,8.884049370884895,0.0
9,9430,9,no-trump,11,3,right_setter,defense,5,16,5-1,-17.0,18,5-3,0,0,bidder,1000,131,0.131,-25.172157287597656,-20.946575164794922,4.225582122802734,0.8140000104904175,0.572519063949585,-0.24148094654083252,0.1860000044107437,0.42748090624809265,0.24148090183734894,11.39741039276123,11.943562507629395,0.5461521148681641,9.055200606584549,0.0,7.847795873880386
9,9430,9,no-trump,11,3,right_setter,defense,5,16,5-1,-17.0,11,4-1,0,0,bidder,1000,120,0.12,-25.172157287597656,-19.482839584350586,5.68931770324707,0.8140000104904175,0.6666666865348816,-0.1473333239555359,0.1860000044107437,0.3333333432674408,0.14733333885669708,11.39741039276123,13.964375495910645,2.566965103149414,8.6359843313694,0.0,7.899317711591721
9,9430,9,no-trump,11,3,right_setter,defense,5,16,5-1,-17.0,3,2-0,0,0,bidder,1000,44,0.044,-25.172157287597656,-30.01458740234375,-4.842430114746094,0.8140000104904175,1.0,0.18599998950958252,0.1860000044107437,0.0,-0.1860000044107437,11.39741039276123,1.2003839015960693,-10.197026491165161,8.562430053949356,7.6324300318956375,0.0
