claim_label,slice_name,slice_value,action_n,decision_n,mean,mean_regret,mean_threshold_mass,mean_lower_tail_mass,actual_action_rate,best_mean_rate,best_threshold_rate,safest_tail_rate
ch05_reckless_count_to_bidder,count_points,5,1310,1265,-14.276291373872574,5.099021016017583,0.49514885495082683,0.481889312493949,0.34580152671755726,0.3419847328244275,0.4549618320610687,0.4618320610687023
ch05_reckless_count_to_bidder,current_winner_team,offense,1987,1785,-15.47265971862586,7.212615962518743,0.4670634122094806,0.5098062403566637,0.3064921992954202,0.29944640161046804,0.40463009562154,0.40865626572722696
ch05_reckless_count_to_bidder,decl,blanks,282,253,-15.640674911914989,8.950819202982787,0.4560992901200257,0.5162234027797343,0.2978723404255319,0.2801418439716312,0.3723404255319149,0.3723404255319149
ch05_reckless_count_to_bidder,decl,fives,254,237,-14.806597492532937,4.877347065942494,0.4817125987422865,0.49852362300423303,0.30708661417322836,0.3188976377952756,0.4015748031496063,0.41732283464566927
ch05_reckless_count_to_bidder,decl,fours,225,196,-15.41929154313273,6.563592577918122,0.4731999994069338,0.5013333323515123,0.3288888888888889,0.31555555555555553,0.4,0.4088888888888889
ch05_reckless_count_to_bidder,decl,ones,280,249,-15.814673642388412,7.854181660359193,0.45282142951286264,0.5252142851340718,0.3107142857142857,0.3107142857142857,0.3892857142857143,0.39285714285714285
ch05_reckless_count_to_bidder,decl,sixes,300,274,-15.665241493533054,6.6511040469072755,0.48106666640068096,0.49301666794655225,0.30666666666666664,0.28,0.43,0.44
ch05_reckless_count_to_bidder,decl,threes,333,295,-15.686739991332317,7.9236167903944805,0.4503303303805602,0.5324174171179399,0.2852852852852853,0.2822822822822823,0.3933933933933934,0.3933933933933934
ch05_reckless_count_to_bidder,decl,twos,313,281,-15.181861630667703,7.216025390825904,0.4777635785902794,0.4975239612168064,0.31629392971246006,0.31629392971246006,0.44089456869009586,0.43450479233226835
ch05_reckless_count_to_bidder,later_seats_remaining,0,875,787,-19.22130651990005,8.477469233119063,0.4072342860528401,0.5679999999180436,0.288,0.26971428571428574,0.39085714285714285,0.3977142857142857
ch05_reckless_count_to_bidder,later_seats_remaining,1,129,121,-16.370355353798978,9.40033111806468,0.4969379842974419,0.482984494771664,0.24031007751937986,0.20930232558139536,0.3953488372093023,0.3875968992248062
ch05_reckless_count_to_bidder,later_seats_remaining,2,983,877,-12.018062884391627,5.799633391978862,0.5163987790331972,0.46152594082895004,0.3316378433367243,0.3377416073245168,0.41810783316378436,0.4211597151576806
ch05_reckless_count_to_bidder,seat_role,left_setter,998,895,-14.213970832481891,6.629664263958652,0.48552605185568154,0.48971943877999463,0.28857715430861725,0.2935871743486974,0.39779559118236474,0.40681362725450904
ch05_reckless_count_to_bidder,seat_role,right_setter,989,890,-16.74280280090258,7.800872580479281,0.4484327606757005,0.5300758338587017,0.32457027300303337,0.30535894843276035,0.4115267947421638,0.41051567239635994
ch05_reckless_count_to_bidder,sets_now_label,false,1987,1785,-15.47265971862586,7.212615962518743,0.4670634122094806,0.5098062403566637,0.3064921992954202,0.29944640161046804,0.40463009562154,0.40865626572722696
ch05_reckless_count_to_bidder,team,defense,1987,1785,-15.47265971862586,7.212615962518743,0.4670634122094806,0.5098062403566637,0.3064921992954202,0.29944640161046804,0.40463009562154,0.40865626572722696
ch05_reckless_count_to_bidder,trick_idx,0,509,450,-16.533765943351334,11.110414982046969,0.4344499012974982,0.5499607068642037,0.22789783889980353,0.24165029469548133,0.2455795677799607,0.24165029469548133
ch05_reckless_count_to_bidder,trick_idx,1,364,319,-15.79446900302319,9.062812765169848,0.45135988980777314,0.5332692302814633,0.21703296703296704,0.21428571428571427,0.24175824175824176,0.25274725274725274
ch05_reckless_count_to_bidder,trick_idx,2,300,262,-16.8021764528503,6.391753823477774,0.4326500000928839,0.5518666668732961,0.23666666666666666,0.22666666666666666,0.26666666666666666,0.2733333333333333
ch05_reckless_count_to_bidder,trick_idx,3,296,260,-15.38364089773716,6.9778752888779385,0.44368243285744274,0.5364695944621958,0.25,0.23310810810810811,0.32432432432432434,0.33783783783783783
ch05_reckless_count_to_bidder,trick_idx,4,241,224,-13.804921674777859,4.141412602198461,0.45574688887865095,0.5377800822281182,0.38589211618257263,0.3360995850622407,0.6224066390041494,0.6265560165975104
ch05_reckless_count_to_bidder,trick_idx,5,160,153,-13.491191931441426,2.477157346624881,0.5029375002719462,0.36987500059767625,0.36875,0.36875,0.925,0.91875
ch05_reckless_count_to_bidder,trick_idx,6,117,117,-12.816357302614767,0.0,0.7794444443833115,0.22055555587140924,1.0,1.0,1.0,1.0
ch05_reckless_count_to_bidder,trick_position,1,983,877,-12.018062884391627,5.799633391978862,0.5163987790331972,0.46152594082895004,0.3316378433367243,0.3377416073245168,0.41810783316378436,0.4211597151576806
