claim_label,slice_name,slice_value,action_n,decision_n,mean,mean_regret,mean_threshold_mass,mean_lower_tail_mass,actual_action_rate,best_mean_rate,best_threshold_rate,safest_tail_rate
ch05_reckless_count_to_bidder,decl,sixes,43,38,-16.061257054639416,6.70233278981475,0.4829069783174714,0.5069767424706803,0.23255813953488372,0.20930232558139536,0.4186046511627907,0.4186046511627907
ch05_reckless_count_to_bidder,decl,threes,36,33,-17.653436177306705,5.3769544627931385,0.41277777776122093,0.5731944450073772,0.3333333333333333,0.3611111111111111,0.4166666666666667,0.4166666666666667
ch05_reckless_count_to_bidder,decl,twos,46,38,-15.790845440781634,6.604204866549243,0.4804347828030586,0.5045652164389258,0.2608695652173913,0.2608695652173913,0.43478260869565216,0.41304347826086957
ch05_reckless_count_to_bidder,later_seats_remaining,0,106,101,-20.688055197866458,6.669444995106391,0.3866981126912782,0.6030660363195358,0.3867924528301887,0.37735849056603776,0.5094339622641509,0.5094339622641509
ch05_reckless_count_to_bidder,later_seats_remaining,1,25,21,-18.038652381896974,11.019093894958496,0.4810000002384186,0.4979999987781048,0.16,0.16,0.2,0.2
ch05_reckless_count_to_bidder,later_seats_remaining,2,107,90,-13.384229886754651,5.688928883265983,0.4829439252754238,0.4987383184467103,0.2523364485981308,0.2616822429906542,0.37383177570093457,0.37383177570093457
ch05_reckless_count_to_bidder,seat_role,left_setter,105,90,-16.067314195065272,5.96571434083439,0.4685714290965171,0.5207619031625135,0.22857142857142856,0.23809523809523808,0.37142857142857144,0.37142857142857144
ch05_reckless_count_to_bidder,seat_role,right_setter,133,122,-17.961990736256865,7.253788733662323,0.41721804436520304,0.5643609027147181,0.3609022556390977,0.3533834586466165,0.45112781954887216,0.45112781954887216
ch05_reckless_count_to_bidder,sets_now_label,false,238,212,-17.126104026907633,6.685520619179412,0.43987394939372393,0.5451260499710984,0.3025210084033613,0.3025210084033613,0.41596638655462187,0.41596638655462187
ch05_reckless_count_to_bidder,team,defense,238,212,-17.126104026907633,6.685520619179412,0.43987394939372393,0.5451260499710984,0.3025210084033613,0.3025210084033613,0.41596638655462187,0.41596638655462187
ch05_reckless_count_to_bidder,trick_idx,0,48,44,-19.779479357103508,9.878306499371925,0.36822916683740914,0.6175000016422322,0.25,0.25,0.2708333333333333,0.2708333333333333
ch05_reckless_count_to_bidder,trick_idx,1,43,34,-18.774593327627624,10.543636146672936,0.3988372085529358,0.5879069762954185,0.13953488372093023,0.11627906976744186,0.16279069767441862,0.16279069767441862
ch05_reckless_count_to_bidder,trick_idx,2,46,39,-16.79687033010566,5.039335004013518,0.4067391305756958,0.5754347803152126,0.30434782608695654,0.32608695652173914,0.30434782608695654,0.30434782608695654
ch05_reckless_count_to_bidder,trick_idx,3,35,33,-15.882422842298235,7.104295376368931,0.44742856962340216,0.530571427648621,0.22857142857142856,0.2,0.34285714285714286,0.34285714285714286
ch05_reckless_count_to_bidder,trick_idx,4,32,29,-15.303695004433393,4.38900251146697,0.45562500186497346,0.5396874975413084,0.28125,0.3125,0.59375,0.59375
ch05_reckless_count_to_bidder,trick_idx,5,21,20,-15.612079506828671,2.0338577315920876,0.49238095184167224,0.48023809705461773,0.47619047619047616,0.47619047619047616,1.0,1.0
ch05_reckless_count_to_bidder,trick_idx,6,13,13,-13.321345517268547,0.0,0.813461537544544,0.18653846245545608,1.0,1.0,1.0,1.0
ch05_reckless_count_to_bidder,trick_position,1,107,90,-13.384229886754651,5.688928883265983,0.4829439252754238,0.4987383184467103,0.2523364485981308,0.2616822429906542,0.37383177570093457,0.37383177570093457
ch05_reckless_count_to_bidder,trick_position,2,25,21,-18.038652381896974,11.019093894958496,0.4810000002384186,0.4979999987781048,0.16,0.16,0.2,0.2
ch05_reckless_count_to_bidder,trick_position,3,106,101,-20.688055197866458,6.669444995106391,0.3866981126912782,0.6030660363195358,0.3867924528301887,0.37735849056603776,0.5094339622641509,0.5094339622641509
ch04_partner_safe_count_donation_current_control,candidate_beats_current,false,58,51,14.826677240174392,0.5525853181707447,0.4714655161931597,0.10715517348706208,0.6896551724137931,0.7068965517241379,0.7413793103448276,0.7586206896551724
ch04_partner_safe_count_donation_current_control,candidate_beats_current,true,15,14,18.040834935506187,5.653630161285401,0.5453333397706349,0.047333332089086376,0.26666666666666666,0.26666666666666666,0.3333333333333333,0.6
ch04_partner_safe_count_donation_current_control,candidate_would_win_now,false,58,51,14.826677240174392,0.5525853181707447,0.4714655161931597,0.10715517348706208,0.6896551724137931,0.7068965517241379,0.7413793103448276,0.7586206896551724
